0.0070319480000762	"SR2116"
0.010406115005026	"SR2116"
0.02183931300533	"SR298"
0.026212734010187	"SR298"
0.036645469997893	"SR268"
0.038545791001525	"SR268"
0.0588873240049	"SR266"
0.069864924997091	"SR266"
0.49911803301075	"SR272"
0.50554825500876	"SR272"
0.52621338900644	"SR297"
0.52829612900678	"SR297"
0.53837014900637	"SR2119"
0.54627358399739	"SR2119"
0.56621784200252	"SR2128"
0.56836161400133	"SR2128"
0.63729678900563	"SR291"
0.63953959901119	"SR291"
0.65841313501005	"SR266"
0.66621510199911	"SR266"
1.2875471130101	"SR277"
1.2883265380078	"SR277"
1.2989688930102	"SR291"
1.3062470180012	"SR291"
1.3261834529985	"SR295"
1.3282864659996	"SR295"
1.3665188720042	"SR294"
1.3683730150078	"SR294"
1.3784389089997	"SR292"
1.3862428840075	"SR292"
1.3963483420084	"SR291"
1.3983434760012	"SR291"
1.4991165929969	"SR291"
1.5069084350107	"SR291"
1.5762167990033	"SR292"
1.578361353997	"SR292"
1.5961917829991	"SR291"
1.5982989030017	"SR291"
1.6163753970031	"SR287"
1.6186635570048	"SR287"
1.6362373940065	"SR269"
1.6387818520016	"SR269"
1.6580041910056	"SR266"
1.6587276290084	"SR266"
1.7862280700065	"SR286"
1.7882960069983	"SR286"
1.8163258630084	"SR2108"
1.8199868070078	"SR2108"
1.8262348590069	"SR2121"
1.8282130080042	"SR2121"
1.8562594609975	"SR2126"
1.8583258720028	"SR2126"
1.8665015779989	"SR2120"
1.8683709390025	"SR2120"
1.8962275680096	"SR2107"
1.8984787899972	"SR2107"
1.9062785190035	"SR2104"
1.9082143850101	"SR2104"
1.9462519480003	"SR2103"
1.9483279569977	"SR2103"
1.9662863970007	"SR295"
1.9694262460107	"SR295"
1.9863011709967	"SR266"
1.9900439019984	"SR266"
2.0076304480026	"SR266"
2.0089865909977	"SR266"
2.1262006360048	"SR278"
2.1283172749972	"SR278"
2.138573107004	"SR289"
2.1461407540046	"SR289"
2.1666552740062	"SR295"
2.168442995011	"SR295"
2.1961964530055	"SR291"
2.1983147830033	"SR291"
2.2185662300035	"SR278"
2.2262063980015	"SR278"
2.23622738001	"SR266"
2.2386823900015	"SR266"
2.3861823839979	"SR285"
2.3882467610092	"SR285"
2.4163357340003	"SR2100"
2.4188914480037	"SR2100"
2.4262652449979	"SR2110"
2.4282650610112	"SR2110"
2.4562841779989	"SR2111"
2.4582615960098	"SR2111"
2.4673303510062	"SR2106"
2.468312284007	"SR2106"
2.4963293059991	"SR290"
2.4984204390057	"SR290"
2.5079441850103	"SR266"
2.5083773200022	"SR266"
2.6764041620045	"SR278"
2.6785708850075	"SR278"
2.6942202400096	"SR286"
2.6983758290007	"SR286"
2.717003651007	"SR290"
2.7183283510094	"SR290"
2.7362160680059	"SR290"
2.7391657980043	"SR290"
2.816239517997	"SR290"
2.8186091600073	"SR290"
2.834250785003	"SR283"
2.8386375020054	"SR283"
2.8554512840055	"SR272"
2.8583513659978	"SR272"
2.8661573179998	"SR266"
2.8683895100112	"SR266"
2.9784026289999	"SR277"
2.9864160420111	"SR277"
3.0044247879996	"SR292"
3.0088787109999	"SR292"
3.0187515819998	"SR298"
3.0242604399973	"SR298"
3.0442205860018	"SR298"
3.0483313870063	"SR298"
3.0585570539988	"SR296"
3.0662750040065	"SR296"
3.0842438550026	"SR280"
3.0889968010015	"SR280"
3.0984648720041	"SR266"
3.1042510319967	"SR266"
3.1785525849991	"SR267"
3.1842711600038	"SR267"
3.1961760319973	"SR279"
3.1982403680013	"SR279"
3.2196295309986	"SR286"
3.2243270239996	"SR286"
3.2442764090083	"SR287"
3.2482958510082	"SR287"
3.2583267209993	"SR285"
3.264231025998	"SR285"
3.2842699910107	"SR273"
3.288758116003	"SR273"
3.2983887510054	"SR266"
3.3041577679978	"SR266"
3.3542091950076	"SR272"
3.3592956860084	"SR272"
3.3785276980052	"SR283"
3.3842368780024	"SR283"
3.3941922899976	"SR289"
3.3983515370055	"SR289"
3.4185339370015	"SR290"
3.4242017189972	"SR290"
3.4344706260017	"SR289"
3.4385154720076	"SR289"
3.4584798490105	"SR282"
3.4660723770066	"SR282"
3.4742988490034	"SR269"
3.4785552890098	"SR269"
3.4984095370019	"SR266"
3.5042967560003	"SR266"
3.5384224400041	"SR272"
3.5441428110062	"SR272"
3.5545604910003	"SR296"
3.5588004660094	"SR296"
3.5742123530072	"SR2111"
3.5782817630097	"SR2111"
3.5941945509985	"SR2118"
3.598283394007	"SR2118"
3.6161834550003	"SR2118"
3.6183963860094	"SR2118"
3.6346756620042	"SR2110"
3.6388263310073	"SR2110"
3.6563733710063	"SR296"
3.6583796880004	"SR296"
3.6743865840108	"SR283"
3.678416958006	"SR283"
3.6984238709992	"SR282"
3.7042293520062	"SR282"
3.7386628700042	"SR289"
3.7461518720083	"SR289"
3.7562380250019	"SR298"
3.7583541360073	"SR298"
3.7784836720093	"SR2108"
3.7862198689982	"SR2108"
3.7963824440085	"SR2111"
3.7983035479992	"SR2111"
3.818452054009	"SR2110"
3.8262033900101	"SR2110"
3.8362403280044	"SR298"
3.8386445720098	"SR298"
3.8584276830079	"SR279"
3.8664872290101	"SR279"
3.8762219430064	"SR274"
3.878304540005	"SR274"
3.8984417120082	"SR276"
3.906382465997	"SR276"
3.9167603600072	"SR283"
3.9183643819997	"SR283"
3.9412066130026	"SR293"
3.946087119999	"SR293"
3.956406066005	"SR296"
3.9612031900033	"SR296"
3.9961968880089	"SR294"
4.0004127810098	"SR294"
4.020441369008	"SR280"
4.025076994003	"SR280"
