0.00081468299322296	"SR234"
0.018387163989246	"SR232"
0.038383487990359	"SR228"
0.048241302996757	"SR218"
0.07834929699311	"SR211"
0.088284321987885	"SR29"
0.15896792999411	"SR28"
0.28835222798807	"SR29"
0.31821979698725	"SR218"
0.3283209939982	"SR233"
0.35822130799352	"SR245"
0.36827501299558	"SR260"
0.39821822399972	"SR263"
0.63879981699574	"SR249"
0.65825681798742	"SR243"
0.67823564099672	"SR240"
0.6982267019921	"SR237"
0.71824248199118	"SR235"
0.75845161300094	"SR234"
0.7782245829876	"SR233"
0.79825764898851	"SR231"
0.81822970299982	"SR225"
0.83915439900011	"SR218"
0.85828392898839	"SR216"
0.87823960799142	"SR213"
0.89823190499737	"SR211"
0.91820837798878	"SR27"
0.93831046798732	"SR22"
0.95824847299082	"SR21"
0.99823200899118	"SR27"
1.0182193979999	"SR217"
1.0382701569906	"SR229"
1.0584522069985	"SR237"
1.0786766269885	"SR242"
1.0981707469909	"SR245"
1.1782905469881	"SR243"
1.1982521469909	"SR239"
1.2182347219932	"SR235"
1.2382970039907	"SR234"
1.2484100899892	"SR233"
1.318245565999	"SR229"
1.3285809839872	"SR218"
1.3583668039937	"SR22"
1.368215702998	"SR21"
1.766443643644	"SR28"
1.8082005809993	"SR214"
1.878253805	"SR27"
1.8881909509946	"SR21"
1.9881888999953	"SR212"
2.000040681989	"SR220"
2.0282236019993	"SR221"
2.1083912639879	"SR220"
2.1199428209948	"SR215"
2.1482042769931	"SR212"
2.1882157590007	"SR217"
2.2000650199916	"SR231"
2.2282378749951	"SR239"
2.2400750749948	"SR242"
2.2800296809874	"SR240"
2.3082683209941	"SR235"
2.3199118579942	"SR234"
2.4000600559957	"SR240"
2.4288121299905	"SR245"
2.4482109919918	"SR247"
2.4800551009976	"SR245"
2.4982446649956	"SR236"
2.5199456019909	"SR227"
2.5381958209909	"SR215"
2.5603739049984	"SR29"
2.5785868809908	"SR28"
2.6000261779991	"SR213"
2.6182399440004	"SR228"
2.6402323779912	"SR240"
2.7603074279905	"SR242"
2.7803034959943	"SR237"
2.8000301339925	"SR233"
2.8401842569874	"SR234"
2.8583201319998	"SR241"
2.8900050329976	"SR247"
2.9700152469886	"SR238"
2.9791518739949	"SR230"
3.0000229169964	"SR228"
3.060004931991	"SR229"
3.0801977059891	"SR234"
3.1002025389898	"SR243"
3.2001812439994	"SR239"
3.2200341279968	"SR226"
3.2402269559971	"SR215"
3.260245582991	"SR214"
3.3400182609912	"SR218"
3.3606768299942	"SR228"
3.3800386489893	"SR230"
3.4000188129867	"SR231"
3.420044996994	"SR230"
3.4381809129991	"SR225"
3.4580409359914	"SR214"
3.4783962179936	"SR28"
3.4980406199902	"SR25"
3.5380622849916	"SR214"
3.5580838509923	"SR229"
3.5782069379929	"SR235"
3.5981625299901	"SR239"
3.6381933899975	"SR238"
3.6481877129991	"SR233"
3.6783366529999	"SR228"
3.6881801159907	"SR223"
3.7180375099997	"SR222"
3.7287112849881	"SR223"
3.7519785639888	"SR228"
3.7680058809929	"SR232"
3.7980619359878	"SR234"
3.8080442929931	"SR235"
3.8480166859954	"SR234"
3.8786330769944	"SR232"
3.8879816699919	"SR227"
3.9179740129912	"SR223"
3.9580216459872	"SR224"
3.9680388119887	"SR231"
3.9981757419882	"SR237"
4.0080439349986	"SR244"
4.0381390010007	"SR246"
4.0780745169905	"SR245"
4.0880015750008	"SR241"
4.1182189469982	"SR233"
4.1280016999954	"SR232"
4.1982081649912	"SR237"
4.2082903279952	"SR245"
4.2280320110003	"SR249"
4.2481836699881	"SR250"
4.2900976359961	"SR245"
4.3088978909946	"SR236"
4.3305905819871	"SR229"
4.3483464989986	"SR228"
4.3901697439869	"SR231"
4.4082806099905	"SR237"
4.4285372179875	"SR244"
4.4482560959877	"SR247"
4.4681927489873	"SR248"
4.4881910729891	"SR247"
4.5082919359993	"SR245"
4.5287079919945	"SR237"
4.5483821119997	"SR233"
4.6091286269948	"SR235"
4.6286105229956	"SR243"
4.7682431110006	"SR238"
4.7883138949983	"SR230"
4.8103031459905	"SR226"
4.831671877997	"SR224"
4.850250974996	"SR222"
4.8700063239958	"SR217"
4.8899749129923	"SR214"
4.9102608690009	"SR212"
4.9200541989994	"SR211"
4.9501860629971	"SR29"
4.960222816997	"SR26"
4.9901292519935	"SR21"
5.2889136279991	"SR23"
5.3082979579922	"SR212"
5.3287372639898	"SR215"
5.3482734889985	"SR217"
5.3698807999899	"SR218"
5.3882138229965	"SR221"
5.4099624559894	"SR225"
5.4283867539925	"SR230"
5.4483446099912	"SR233"
5.4681596939918	"SR235"
5.4899713810009	"SR237"
5.5082753079914	"SR241"
5.5282910019887	"SR243"
5.5483037269878	"SR244"
5.5682314559963	"SR245"
5.5982412539888	"SR248"
5.6099564069882	"SR250"
5.6382171469886	"SR252"
5.6485925019952	"SR253"
6.0492362513469	"SR216"
7.0157808865483	"SR262"
7.3988790239964	"SR252"
7.4181849609886	"SR242"
7.4380541449937	"SR233"
7.4581705049932	"SR228"
7.4781555579975	"SR225"
7.4981630389957	"SR218"
7.5179752459953	"SR215"
7.5380296099902	"SR211"
7.5586890179984	"SR27"
7.5783122659923	"SR26"
7.6180210759921	"SR25"
7.638207675991	"SR24"
7.6782250879914	"SR25"
7.6982733529876	"SR214"
7.7184307339921	"SR228"
7.7380619039905	"SR235"
7.7581615839881	"SR244"
7.7781881900009	"SR250"
7.798156837991	"SR256"
7.818195268992	"SR259"
7.8380746459879	"SR261"
7.8581686639955	"SR263"
7.9680178479903	"SR262"
7.9780874709977	"SR255"
