0.001228278997587	"SR276"
0.0014117979881121	"SR266"
0.071297249000054	"SR199"
0.098734111001249	"SR1117"
0.11055492900778	"SR1151"
0.3105763670028	"SR1122"
0.32878344701021	"SR188"
0.35825453899452	"SR295"
0.36872722400585	"SR161"
0.37760993899428	"SR2122"
0.39049236000574	"SR126"
0.39766653999686	"SR2128"
0.39881487601087	"SR126"
0.39934255499975	"SR2128"
0.4476130779949	"SR2116"
0.46754524800053	"SR2107"
0.48769681299746	"SR2102"
0.50796032599465	"SR2100"
0.54955949400028	"SR299"
0.56945297800121	"SR298"
0.5787384990108	"SR142"
0.58944787799555	"SR297"
0.5906150140072	"SR188"
0.60984011599794	"SR296"
0.61883977599791	"SR1112"
0.62188201698882	"SR295"
0.63068403200305	"SR1151"
0.64939066799707	"SR286"
0.67099881899776	"SR266"
0.86945804400602	"SR1124"
0.88879256100336	"SR188"
0.90879957099969	"SR186"
0.92874027699872	"SR126"
0.96014305300196	"SR278"
0.9794524369936	"SR296"
1.0008259000024	"SR2104"
1.0194626729935	"SR2106"
1.0594015029928	"SR2105"
1.0795456880005	"SR299"
1.0887279140006	"SR154"
1.0994221839937	"SR297"
1.1095397050085	"SR188"
1.119478536988	"SR297"
1.1289062319993	"SR1105"
1.1488234470016	"SR1147"
1.1580460819969	"SR297"
1.1587637839984	"SR1151"
1.1592541150021	"SR297"
1.1613181569992	"SR1151"
1.1795452649967	"SR297"
1.1994818269886	"SR296"
1.219472953002	"SR295"
1.2795456289896	"SR294"
1.2993828619947	"SR284"
1.3194396859908	"SR266"
1.3888346890017	"SR1115"
1.3987181010016	"SR188"
1.4288162400044	"SR171"
1.4389219730074	"SR126"
1.509537135993	"SR270"
1.5294358409883	"SR295"
1.5498811959988	"SR2102"
1.5697967129963	"SR2103"
1.6287680100068	"SR138"
1.6390632060065	"SR188"
1.6687321200006	"SR199"
1.6693713249988	"SR2103"
1.6710054720024	"SR199"
1.6787652460043	"SR1122"
1.6894404699997	"SR298"
1.7088935960055	"SR1151"
1.7096898989985	"SR288"
1.7104427980084	"SR1151"
1.7293578599929	"SR270"
1.7493687389942	"SR266"
1.8304732640099	"SR1149"
1.8488994750078	"SR1113"
1.8709158920101	"SR189"
1.8890571950033	"SR188"
1.910532103997	"SR177"
1.9287648710015	"SR146"
1.9493379269989	"SR277"
1.9507054499991	"SR126"
1.9593777089904	"SR298"
1.9877926949994	"SR2105"
1.997717123988	"SR2106"
2.0676028799935	"SR2103"
2.0791052540008	"SR139"
2.0882078529976	"SR297"
2.0987535029999	"SR188"
2.1078183729987	"SR280"
2.1176498610002	"SR266"
2.1205773870024	"SR198"
2.1389459269994	"SR1122"
2.1587349900074	"SR1151"
2.2377858599939	"SR279"
2.238761273009	"SR1104"
2.2392790229933	"SR279"
2.2404046630108	"SR1104"
2.2587746080098	"SR188"
2.25956287999	"SR296"
2.2604390400084	"SR188"
2.2789191479969	"SR185"
2.2795414589928	"SR2106"
2.2804329760111	"SR185"
2.2988262150029	"SR149"
2.2995144579909	"SR2111"
2.3004794560111	"SR149"
2.3105368750112	"SR126"
2.3495150429953	"SR2107"
2.3598915959883	"SR296"
2.3895594560017	"SR276"
2.3995759739919	"SR266"
2.4189349040098	"SR172"
2.4390973060072	"SR188"
2.4572641109989	"SR1112"
2.4706373450026	"SR1151"
2.5395328759914	"SR274"
2.5494273509976	"SR281"
2.5506337109982	"SR1105"
2.5688082420093	"SR188"
2.579626916995	"SR287"
2.5895904729987	"SR290"
2.5905330240057	"SR178"
2.6087444320001	"SR160"
2.6295038349926	"SR287"
2.630552816001	"SR159"
2.6490268549969	"SR174"
2.65944394299	"SR274"
2.6704425249918	"SR266"
2.6709259150084	"SR188"
2.6891601469979	"SR1103"
2.710545998998	"SR1123"
2.7287478850049	"SR1126"
2.7396475290006	"SR280"
2.7494061889884	"SR298"
2.7506771250046	"SR1109"
2.7688960560045	"SR188"
2.7795555659977	"SR2103"
2.8189117580041	"SR169"
2.8195302339882	"SR295"
2.8208795710088	"SR169"
2.8298628649936	"SR275"
2.8388527770003	"SR171"
2.8495512279915	"SR266"
2.8587384260027	"SR188"
2.878741425011	"SR194"
2.8989288840094	"SR1112"
2.9185570210102	"SR1119"
2.9295806409937	"SR283"
2.9387694629986	"SR1106"
2.9495865859935	"SR2100"
2.9587746390025	"SR188"
2.9701971909963	"SR2106"
3.009512507997	"SR2104"
3.0295520299987	"SR296"
3.0496849749907	"SR278"
3.0691615950054	"SR198"
3.0696365939948	"SR266"
3.0725545629975	"SR198"
3.0787601729971	"SR1109"
3.110478809991	"SR269"
3.1189349010092	"SR189"
3.129444856997	"SR282"
3.149137394008	"SR188"
3.1496619849931	"SR297"
3.1505520250066	"SR188"
3.1695520299982	"SR2103"
3.189585242988	"SR2105"
3.2096521389904	"SR2104"
3.2297455399967	"SR295"
3.2487223229982	"SR197"
3.2493692429998	"SR275"
3.2503720719978	"SR197"
3.2687581089995	"SR1120"
3.2695782980009	"SR266"
3.2705050880031	"SR1120"
3.2887479920028	"SR1125"
3.3087444550038	"SR1104"
3.3287512130046	"SR188"
3.3497150909971	"SR276"
3.3695866709895	"SR290"
3.3787563450023	"SR188"
3.3894233460014	"SR297"
3.3905544180016	"SR188"
3.4101183899911	"SR298"
3.4390817940002	"SR1102"
3.4494449619961	"SR295"
3.4691409720108	"SR1103"
3.4694453169941	"SR283"
3.4705026180018	"SR1103"
3.4787675539992	"SR198"
3.4896269149904	"SR268"
3.5087442490039	"SR188"
3.5105648239987	"SR266"
3.5106629710062	"SR188"
